63000,Tepic Centro,Tepic,Nayarit
63009,Centro SCT Nayarit,Tepic,Nayarit
63010,Paseo de La Constitución,Tepic,Nayarit
63010,Amado Nervo,Tepic,Nayarit
63010,Amado Nervo,Tepic,Nayarit
63010,Sacristán,Tepic,Nayarit
63018,El Punto,Tepic,Nayarit
63019,Francisco Villa,Tepic,Nayarit
63019,Loma Hermosa,Tepic,Nayarit
63020,Santa Teresita,Tepic,Nayarit
63020,Unidad Deportiva Santa Teresita,Tepic,Nayarit
63021,Adolfo López Mateos,Tepic,Nayarit
63022,INDECO,Tepic,Nayarit
63023,Senderos del Monte,Tepic,Nayarit
63023,Ojo de Agua,Tepic,Nayarit
63023,Buenos Aires,Tepic,Nayarit
63030,Cuitlahuac,Tepic,Nayarit
63030,Lomas de La Cruz Sutse,Tepic,Nayarit
63030,Chapultepec,Tepic,Nayarit
63030,San José,Tepic,Nayarit
63035,Bugambilias,Tepic,Nayarit
63035,Jardines del Valle,Tepic,Nayarit
63035,Valle de La Cruz,Tepic,Nayarit
63035,Ampliación El Paraíso,Tepic,Nayarit
63035,Valle Verde,Tepic,Nayarit
63035,Nueva Alemania,Tepic,Nayarit
63035,Nuevo Progreso,Tepic,Nayarit
63035,Valle de Zaragoza,Tepic,Nayarit
63035,Islas del Paraíso,Tepic,Nayarit
63035,Villas del Paraíso,Tepic,Nayarit
63037,Sindicalistas,Tepic,Nayarit
63037,Residencial La Esmeralda,Tepic,Nayarit
63037,Valle Verde Conalep,Tepic,Nayarit
63037,Villas de la Laguna,Tepic,Nayarit
63037,Los Viveros,Tepic,Nayarit
63037,Los Arcos,Tepic,Nayarit
63037,Tulipanes,Tepic,Nayarit
63037,Lomas de La Cruz,Tepic,Nayarit
63037,Villas de la Cruz,Tepic,Nayarit
63037,Zapopan,Tepic,Nayarit
63037,Ingeniero Agrónomo,Tepic,Nayarit
63037,La Loma,Tepic,Nayarit
63037,La Lomita,Tepic,Nayarit
63037,Villas Arana,Tepic,Nayarit
63038,Emilio M. González,Tepic,Nayarit
63038,El Mirador INFONAVIT,Tepic,Nayarit
63038,El Paraíso,Tepic,Nayarit
63038,Rancho las Cruces,Tepic,Nayarit
63038,Las Pares,Tepic,Nayarit
63038,Las Conchas,Tepic,Nayarit
63038,Reforma,Tepic,Nayarit
63039,Puerta de La Laguna,Tepic,Nayarit
63039,Social Progresivo Cuba,Tepic,Nayarit
63039,Camino Real,Tepic,Nayarit
63039,Aztlán El Verde,Tepic,Nayarit
63039,Riveras de La Laguna,Tepic,Nayarit
63039,Real Montecarlo,Tepic,Nayarit
63040,Magisterial,Tepic,Nayarit
63050,Mololoa,Tepic,Nayarit
63050,El Parían,Tepic,Nayarit
63050,Miguel Ángel Paredes,Tepic,Nayarit
63058,Rivas Allende,Tepic,Nayarit
63058,Sandino,Tepic,Nayarit
63058,Sanchez Ibarra,Tepic,Nayarit
63059,Villas de Matatipac,Tepic,Nayarit
63059,San Juanito,Tepic,Nayarit
63059,Lomas de La Laguna,Tepic,Nayarit
63059,Lomas de Cortez,Tepic,Nayarit
63060,El Rodeo,Tepic,Nayarit
63061,Lomas Altas,Tepic,Nayarit
63062,Lomas Bonitas,Tepic,Nayarit
63062,Alaska,Tepic,Nayarit
63062,El Palomar,Tepic,Nayarit
63062,Rinconada Residencial,Tepic,Nayarit
63066,Lomas del Valle Ampliación,Tepic,Nayarit
63066,Lomas del Valle,Tepic,Nayarit
63066,Florencia,Tepic,Nayarit
63067,Las Flores,Tepic,Nayarit
63068,América Manríquez,Tepic,Nayarit
63068,Luis Echeverría A.,Tepic,Nayarit
63069,Primero de Mayo,Tepic,Nayarit
63069,Unidad Obrera,Tepic,Nayarit
63069,Ampliación Unidad Obrera,Tepic,Nayarit
63070,Emiliano Zapata,Tepic,Nayarit
63070,La Huerta,Tepic,Nayarit
63080,Heriberto Casas,Tepic,Nayarit
63081,Acayapan,Tepic,Nayarit
63082,El Naranjal,Tepic,Nayarit
63082,El Faisán,Tepic,Nayarit
63083,Ampliación Santa Teresita,Tepic,Nayarit
63083,Ruinas de Jauja,Tepic,Nayarit
63084,Los Pinos,Tepic,Nayarit
63084,Ingeniero Aguayo,Tepic,Nayarit
63088,Santa Fe,Tepic,Nayarit
63089,Santa Cecilia,Tepic,Nayarit
63100,20 de Noviembre,Tepic,Nayarit
63109,Estadios,Tepic,Nayarit
63110,Lindavista,Tepic,Nayarit
63110,Rodeo de La Punta,Tepic,Nayarit
63114,Residencial los Olivos,Tepic,Nayarit
63114,Nuevas Delicias,Tepic,Nayarit
63114,Guadalupe,Tepic,Nayarit
63114,Solidaridad INFONAVIT,Tepic,Nayarit
63114,Aztlán Solidaridad,Tepic,Nayarit
63114,Ecologistas,Tepic,Nayarit
63114,Solidaridad Primavera,Tepic,Nayarit
63114,Colinas del Nayar,Tepic,Nayarit
63114,Dieciséis de Septiembre,Tepic,Nayarit
63115,SPAUAN,Tepic,Nayarit
63116,FOVISSSTE 2a Etapa,Tepic,Nayarit
63117,Las Brisas FOVISSSTE,Tepic,Nayarit
63117,Brisas de San Juan,Tepic,Nayarit
63117,Las Brisas,Tepic,Nayarit
63119,FOVISSSTE 1a Etapa,Tepic,Nayarit
63120,Villa San Ángel,Tepic,Nayarit
63120,Obrera CTM,Tepic,Nayarit
63120,IMSS,Tepic,Nayarit
63128,Lomas de San Juan,Tepic,Nayarit
63129,Rey Nayar,Tepic,Nayarit
63129,Arboledas,Tepic,Nayarit
63129,Jagüey,Tepic,Nayarit
63129,Tío Baltazar,Tepic,Nayarit
63129,Leonardo Rodríguez Alcaine,Tepic,Nayarit
63129,Cora,Tepic,Nayarit
63129,Aves del Paraíso,Tepic,Nayarit
63129,Villas de San Juan,Tepic,Nayarit
63130,San Juan,Tepic,Nayarit
63135,El Tecolote INFONAVIT,Tepic,Nayarit
63135,El Tecolote,Tepic,Nayarit
63136,Independencia,Tepic,Nayarit
63137,Residencial La Loma,Tepic,Nayarit
63138,Versalles Sur,Tepic,Nayarit
63138,Rincón de San Juan,Tepic,Nayarit
63139,Versalles Norte,Tepic,Nayarit
63147,Secretaria de La Reforma Agraria,Tepic,Nayarit
63149,Palacio de Gobierno del Estado de Nayarit,Tepic,Nayarit
63150,Menchaca,Tepic,Nayarit
63155,Universidad Autónoma de Nayarit,Tepic,Nayarit
63156,Burócrata Federal,Tepic,Nayarit
63157,Ciudad del Valle,Tepic,Nayarit
63158,Caja de Agua,Tepic,Nayarit
63159,San Antonio,Tepic,Nayarit
63160,Morelos,Tepic,Nayarit
63160,Electricistas,Tepic,Nayarit
63163,Corralón,Tepic,Nayarit
63164,Pedregal de San Juan,Tepic,Nayarit
63164,El Pedregal,Tepic,Nayarit
63164,El Pedregal,Tepic,Nayarit
63166,Benito Juárez,Tepic,Nayarit
63166,Del Bosque,Tepic,Nayarit
63167,Peñita,Tepic,Nayarit
63168,Jardines de La Cruz,Tepic,Nayarit
63169,Fray Junipero Serra,Tepic,Nayarit
63170,Dr. Lucas Vallarta,Tepic,Nayarit
63170,Flamingos,Tepic,Nayarit
63170,Las Aves,Tepic,Nayarit
63170,Ferrocarrilero 2a Secc.,Tepic,Nayarit
63170,Lagos  de Aztlán,Tepic,Nayarit
63170,12 de Diciembre,Tepic,Nayarit
63170,México,Tepic,Nayarit
63170,Gobierno del Cambio I,Tepic,Nayarit
63170,Los Llanitos,Tepic,Nayarit
63172,Unidos por Tu Tranquilidad,Tepic,Nayarit
63173,Puerta Encanto,Tepic,Nayarit
63173,Nayarabastos,Tepic,Nayarit
63173,Olimpo,Tepic,Nayarit
63173,Del Sol,Tepic,Nayarit
63173,Aramara,Tepic,Nayarit
63173,Ejidal,Tepic,Nayarit
63173,Villas del Prado,Tepic,Nayarit
63173,Jardines del Parque,Tepic,Nayarit
63173,La Floresta,Tepic,Nayarit
63173,Villas del Roble,Tepic,Nayarit
63173,Ciudad Industrial,Tepic,Nayarit
63173,Jesús García,Tepic,Nayarit
63173,Vistas de La Cantera Etapa 2,Tepic,Nayarit
63173,Puesta del Sol,Tepic,Nayarit
63173,Ciudad Industrial Microindustria,Tepic,Nayarit
63173,Molinos del Rey,Tepic,Nayarit
63173,Justino Ávila Arce,Tepic,Nayarit
63173,Parque Ecológico,Tepic,Nayarit
63173,Puerta Jardín,Tepic,Nayarit
63173,El Rubí,Tepic,Nayarit
63173,Villas de La Cantera,Tepic,Nayarit
63173,Revolución,Tepic,Nayarit
63173,Villas del Molino,Tepic,Nayarit
63173,Jazmines,Tepic,Nayarit
63173,Cantera del Nayar,Tepic,Nayarit
63173,Villas del Parque,Tepic,Nayarit
63173,Vistas de La Cantera,Tepic,Nayarit
63174,Prieto Crispín,Tepic,Nayarit
63174,Flores Magón,Tepic,Nayarit
63174,Genaro Vázquez,Tepic,Nayarit
63174,Zitacua,Tepic,Nayarit
63174,4 Milpas,Tepic,Nayarit
63174,La Esperanza,Tepic,Nayarit
63174,Venceremos,Tepic,Nayarit
63175,Luis Donaldo Colosio Murrieta,Tepic,Nayarit
63175,Benito Juárez Oriente,Tepic,Nayarit
63175,Instituto Tecnológico de Tepic,Tepic,Nayarit
63175,Oriental,Tepic,Nayarit
63175,Dr. Cuesta Barrios,Tepic,Nayarit
63175,2 de Agosto,Tepic,Nayarit
63175,Gobernadores,Tepic,Nayarit
63175,Comerciantes,Tepic,Nayarit
63175,Lagos del Country,Tepic,Nayarit
63175,Valle del Country,Tepic,Nayarit
63176,Cáp. Orozco,Tepic,Nayarit
63176,Gustavo Díaz Ordaz,Tepic,Nayarit
63176,Colonial,Tepic,Nayarit
63177,Juventud,Tepic,Nayarit
63177,Esteban Baca Calderón,Tepic,Nayarit
63177,18 de Agosto,Tepic,Nayarit
63177,El Capomo,Tepic,Nayarit
63177,Ampliación Tierra y Libertad,Tepic,Nayarit
63177,Ferrocarrilero 1a Secc.,Tepic,Nayarit
63177,Simancas,Tepic,Nayarit
63177,Los Colomos,Tepic,Nayarit
63177,Villas del Nayar,Tepic,Nayarit
63177,Lirios,Tepic,Nayarit
63177,Villa las Rosas,Tepic,Nayarit
63177,Universitario (AGEUAN),Tepic,Nayarit
63177,Heriberto Jara,Tepic,Nayarit
63178,Tierra y Libertad,Tepic,Nayarit
63178,Luis Donaldo Colosio,Tepic,Nayarit
63179,Gilberto Flores Muñoz,Tepic,Nayarit
63180,Valle Dorado,Tepic,Nayarit
63180,Valle de Nayarit,Tepic,Nayarit
63180,Moctezuma,Tepic,Nayarit
63180,Cuauhtémoc,Tepic,Nayarit
63180,Bethel,Tepic,Nayarit
63180,Colinas del Rey,Tepic,Nayarit
63180,Burócrata Estatal,Tepic,Nayarit
63183,Insurgentes,Tepic,Nayarit
63184,Miravalles,Tepic,Nayarit
63184,Gardenias,Tepic,Nayarit
63185,Los Fresnos Poniente,Tepic,Nayarit
63185,Félix Peña,Tepic,Nayarit
63185,El 8,Tepic,Nayarit
63186,Predio San Martín,Tepic,Nayarit
63186,Leyva Medina,Tepic,Nayarit
63186,IMSS,Tepic,Nayarit
63189,Labores de Godínez,Tepic,Nayarit
63190,Lázaro Cárdenas,Tepic,Nayarit
63190,Aviación,Tepic,Nayarit
63190,15 de Mayo,Tepic,Nayarit
63190,Los Fresnos Oriente,Tepic,Nayarit
63190,Juan Escutia,Tepic,Nayarit
63193,Miguel Hidalgo,Tepic,Nayarit
63194,Nuevas Palomas,Tepic,Nayarit
63194,Puente de San Cayetano,Tepic,Nayarit
63194,Bonaterra,Tepic,Nayarit
63194,Valle Magno,Tepic,Nayarit
63194,El Armadillo,Tepic,Nayarit
63194,Ladrilleras,Tepic,Nayarit
63194,El Puerto,Tepic,Nayarit
63195,Conasupo,Tepic,Nayarit
63195,Marco Antonio Fernández,Tepic,Nayarit
63195,Severiano Ocegueda,Tepic,Nayarit
63195,Las Islas,Tepic,Nayarit
63195,Extamex,Tepic,Nayarit
63195,La Joya,Tepic,Nayarit
63195,Los Sauces INFONAVIT,Tepic,Nayarit
63195,Valle de Matatipac,Tepic,Nayarit
63195,Los Ciruelos,Tepic,Nayarit
63195,Paseo del Valle Real,Tepic,Nayarit
63195,Jacarandas,Tepic,Nayarit
63195,Las Palomas,Tepic,Nayarit
63196,El Guayabo,Tepic,Nayarit
63196,Caminera,Tepic,Nayarit
63196,26 de Septiembre,Tepic,Nayarit
63196,Nueva Aviación,Tepic,Nayarit
63196,Periodistas,Tepic,Nayarit
63196,Castilla,Tepic,Nayarit
63197,Hermosa Provincia,Tepic,Nayarit
63197,Los Fresnos INFONAVIT,Tepic,Nayarit
63197,Plan de Ayala,Tepic,Nayarit
63197,Los Fresnos,Tepic,Nayarit
63197,5 de Febrero,Tepic,Nayarit
63197,Los Sauces,Tepic,Nayarit
63197,Tabacos Aztecas,Tepic,Nayarit
63197,Niños Héroes,Tepic,Nayarit
63198,Villas de La Paz,Tepic,Nayarit
63199,José María Martínez (El Molino),Tepic,Nayarit
63200,Tuxpan Centro,Tuxpan,Nayarit
63202,Talpita,Tuxpan,Nayarit
63202,El Beis,Tuxpan,Nayarit
63202,Morelos,Tuxpan,Nayarit
63202,Antonio R. Laureles,Tuxpan,Nayarit
63202,Deportiva,Tuxpan,Nayarit
63203,Emiliano Zapata,Tuxpan,Nayarit
63203,Independencia,Tuxpan,Nayarit
63203,Francisco Villa,Tuxpan,Nayarit
63205,Guadalupe Peña,Tuxpan,Nayarit
63205,Juan Escutia,Tuxpan,Nayarit
63205,Ricardo Flores Magón,Tuxpan,Nayarit
63205,Magisterial,Tuxpan,Nayarit
63207,Ismael Verdín,Tuxpan,Nayarit
63207,Ángel Flores,Tuxpan,Nayarit
63207,Pueblo Nuevo,Tuxpan,Nayarit
63225,Benito Juárez,Tuxpan,Nayarit
63227,Cantarranas,Tuxpan,Nayarit
63300,Los Limos,Santiago Ixcuintla,Nayarit
63300,Santiago Ixcuintla Centro,Santiago Ixcuintla,Nayarit
63300,Cerro Chico,Santiago Ixcuintla,Nayarit
63310,Amado Nervo,Santiago Ixcuintla,Nayarit
63311,Magisterial,Santiago Ixcuintla,Nayarit
63311,Ramón López Velarde,Santiago Ixcuintla,Nayarit
63311,Universidad,Santiago Ixcuintla,Nayarit
63311,El Mirador,Santiago Ixcuintla,Nayarit
63311,Infonavit,Santiago Ixcuintla,Nayarit
63312,Independencia,Santiago Ixcuintla,Nayarit
63313,CTM,Santiago Ixcuintla,Nayarit
63320,Obrera,Santiago Ixcuintla,Nayarit
63321,Flores Magón,Santiago Ixcuintla,Nayarit
63330,Los Hornos,Santiago Ixcuintla,Nayarit
63330,19 de Septiembre,Santiago Ixcuintla,Nayarit
63330,Cuauhtémoc,Santiago Ixcuintla,Nayarit
63340,Nuevo México,Santiago Ixcuintla,Nayarit
63340,La Quinta,Santiago Ixcuintla,Nayarit
63341,Primero de Enero,Santiago Ixcuintla,Nayarit
63341,Las Flores,Santiago Ixcuintla,Nayarit
63350,Juárez,Santiago Ixcuintla,Nayarit
63351,12 de Octubre,Santiago Ixcuintla,Nayarit
63352,Luís Donaldo Colosio,Santiago Ixcuintla,Nayarit
63352,Villas de Ixcuintla,Santiago Ixcuintla,Nayarit
63352,Los Pinos,Santiago Ixcuintla,Nayarit
63360,Cerro Grande,Santiago Ixcuintla,Nayarit
63380,La Cruz,Santiago Ixcuintla,Nayarit
63380,Campo 7,Santiago Ixcuintla,Nayarit
63380,Yago Estación,Santiago Ixcuintla,Nayarit
63383,Pantano Grande,Santiago Ixcuintla,Nayarit
63384,Emerita,Santiago Ixcuintla,Nayarit
63384,Las Parejas,Santiago Ixcuintla,Nayarit
63384,Corral de Piedra,Santiago Ixcuintla,Nayarit
63384,Acaponetilla,Santiago Ixcuintla,Nayarit
63384,Redención,Santiago Ixcuintla,Nayarit
63384,Caramota,Santiago Ixcuintla,Nayarit
63385,El Cantón de Lozada,Santiago Ixcuintla,Nayarit
63385,Las Higueras,Santiago Ixcuintla,Nayarit
63385,El Manguito,Santiago Ixcuintla,Nayarit
63385,Acatán de las Piñas,Santiago Ixcuintla,Nayarit
63385,Hacienda Vieja,Santiago Ixcuintla,Nayarit
63385,Paso Real de Cahuipa,Santiago Ixcuintla,Nayarit
63386,El Colomo,Santiago Ixcuintla,Nayarit
63400,San José de Gracia,Acaponeta,Nayarit
63400,El Motaje,Acaponeta,Nayarit
63403,El Naranjo,Acaponeta,Nayarit
63403,El Vigal,Acaponeta,Nayarit
63403,La Morita (Anamorita),Acaponeta,Nayarit
63403,Las Mesitas,Acaponeta,Nayarit
63403,Las Higueras,Acaponeta,Nayarit
63403,La Lagunita,Acaponeta,Nayarit
63404,San Diego Naranjo,Acaponeta,Nayarit
63404,Mesa las Arpas,Acaponeta,Nayarit
63405,San Dieguito de Abajo,Acaponeta,Nayarit
63405,San Dieguito de Arriba,Acaponeta,Nayarit
63406,El Carrizo,Acaponeta,Nayarit
63406,Los Murillos,Acaponeta,Nayarit
63407,Mesa de la Laguna,Acaponeta,Nayarit
63407,El Duraznito,Acaponeta,Nayarit
63407,Santa Cruz,Acaponeta,Nayarit
