23000,Zona Central,La Paz,Baja California Sur
23006,Zona Comercial,La Paz,Baja California Sur
23007,Palacio de Gobierno del Estado de Baja California Sur,La Paz,Baja California Sur
23008,Delegación de La Secretaria de Educación Publica,La Paz,Baja California Sur
23009,Oficina Federal de Hacienda,La Paz,Baja California Sur
23010,Colina del Sol,La Paz,Baja California Sur
23010,Lomas de Palmira,La Paz,Baja California Sur
23010,Ciudad del Cielo,La Paz,Baja California Sur
23010,Agustín Olachea,La Paz,Baja California Sur
23017,Paseos del Cortes,La Paz,Baja California Sur
23018,Reforma II,La Paz,Baja California Sur
23018,Alfonso Sanchez Madariaga INFONAVIT,La Paz,Baja California Sur
23018,Pedregal del Cortes,La Paz,Baja California Sur
23018,Reforma I,La Paz,Baja California Sur
23019,Policentro Palmira,La Paz,Baja California Sur
23019,Pedregal de la Paz,La Paz,Baja California Sur
23020,Colina de La Cruz,La Paz,Baja California Sur
23020,Manuel Rivera Anaya,La Paz,Baja California Sur
23020,Esterito,La Paz,Baja California Sur
23020,Ladrillera,La Paz,Baja California Sur
23020,Guerrero,La Paz,Baja California Sur
23026,Antonio Navarro Rubio,La Paz,Baja California Sur
23026,Ampliación Antonio Navarro Rubio,La Paz,Baja California Sur
23029,Zona Militar,La Paz,Baja California Sur
23030,Lienzo Charro,La Paz,Baja California Sur
23030,Magisterial,La Paz,Baja California Sur
23030,Guadalupe Victoria,La Paz,Baja California Sur
23030,Independencia,La Paz,Baja California Sur
23030,San Pablo Guelatao,La Paz,Baja California Sur
23030,Francisco Villa,La Paz,Baja California Sur
23030,Loma Linda,La Paz,Baja California Sur
23034,Lázaro Cárdenas,La Paz,Baja California Sur
23037,Jacinto Lopez,La Paz,Baja California Sur
23038,Loma Obrera,La Paz,Baja California Sur
23038,Villas de Guadalupe,La Paz,Baja California Sur
23038,Laguna Azul,La Paz,Baja California Sur
23038,Marquez de Leon,La Paz,Baja California Sur
23038,Valle de las Vinoramas,La Paz,Baja California Sur
23038,Vista Hermosa,La Paz,Baja California Sur
23038,Ampliación Marquez de Leon,La Paz,Baja California Sur
23038,Lázaro Cárdenas,La Paz,Baja California Sur
23039,La Escondida,La Paz,Baja California Sur
23040,La Rinconada,La Paz,Baja California Sur
23040,Los Olivos,La Paz,Baja California Sur
23040,Perla,La Paz,Baja California Sur
23040,ISSSTE,La Paz,Baja California Sur
23040,Adolfo Ruiz Cortines,La Paz,Baja California Sur
23040,Petrolera,La Paz,Baja California Sur
23050,Tecnológico,La Paz,Baja California Sur
23050,Misiones de Loreto,La Paz,Baja California Sur
23050,Benito Juárez Oriente,La Paz,Baja California Sur
23050,30 de Septiembre,La Paz,Baja California Sur
23050,Bella Vista Plus,La Paz,Baja California Sur
23050,Bella Vista,La Paz,Baja California Sur
23050,Rosaura Zapata,La Paz,Baja California Sur
23050,Zona Industrial,La Paz,Baja California Sur
23050,Cruz de Piedra,La Paz,Baja California Sur
23050,El Campanario,La Paz,Baja California Sur
23050,Roma,La Paz,Baja California Sur
23050,El Carrizal,La Paz,Baja California Sur
23052,20 de Noviembre,La Paz,Baja California Sur
23054,Calafia,La Paz,Baja California Sur
23054,José María Morelos,La Paz,Baja California Sur
23054,Cihuatán (Costa Azul),La Paz,Baja California Sur
23055,Jardines del Sur,La Paz,Baja California Sur
23055,Jardines del Sur,La Paz,Baja California Sur
23056,Popular Indeco,La Paz,Baja California Sur
23056,Flores Magón,La Paz,Baja California Sur
23057,Albergue Deportivo Indeco,La Paz,Baja California Sur
23060,Inalámbrica,La Paz,Baja California Sur
23060,San Pablo,La Paz,Baja California Sur
23060,California,La Paz,Baja California Sur
23060,Lomas de Cataviña,La Paz,Baja California Sur
23060,Barrio El Manglito,La Paz,Baja California Sur
23060,Primero de Mayo,La Paz,Baja California Sur
23060,Quinta Esmeralda,La Paz,Baja California Sur
23060,Su Casa,La Paz,Baja California Sur
23060,Pueblo Nuevo,La Paz,Baja California Sur
23068,Electricista,La Paz,Baja California Sur
23069,Unidad Alta,La Paz,Baja California Sur
23070,Las Palmas,La Paz,Baja California Sur
23070,Las Grullas,La Paz,Baja California Sur
23070,INFONAVIT,La Paz,Baja California Sur
23070,Indeco,La Paz,Baja California Sur
23070,Oro Blanco,La Paz,Baja California Sur
23070,Residencial las Garzas,La Paz,Baja California Sur
23070,Unidad Indeco,La Paz,Baja California Sur
23070,Pescadores,La Paz,Baja California Sur
23070,Jardines de la Paz,La Paz,Baja California Sur
23070,Emiliano Zapata,La Paz,Baja California Sur
23075,Privada Las Garzas,La Paz,Baja California Sur
23075,3 de Mayo II,La Paz,Baja California Sur
23075,Revolución II,La Paz,Baja California Sur
23075,Revolución,La Paz,Baja California Sur
23075,Molino Harinero II,La Paz,Baja California Sur
23075,Molino Harinero,La Paz,Baja California Sur
23075,Borrego Cimarrón,La Paz,Baja California Sur
23075,3 de Mayo,La Paz,Baja California Sur
23075,Agustín Arriola,La Paz,Baja California Sur
23075,Miguel Canseco,La Paz,Baja California Sur
23075,Santa Mónica,La Paz,Baja California Sur
23075,Balandra,La Paz,Baja California Sur
23076,Los Cactus,La Paz,Baja California Sur
23076,Reforma,La Paz,Baja California Sur
23076,San Agustín,La Paz,Baja California Sur
23076,Civilizadores II,La Paz,Baja California Sur
23076,Villa Santa María,La Paz,Baja California Sur
23076,Cactus Harinera,La Paz,Baja California Sur
23076,Burocrática las Garzas,La Paz,Baja California Sur
23076,Residencial Santa Rita,La Paz,Baja California Sur
23076,Civilizadores I,La Paz,Baja California Sur
23076,Las Islas,La Paz,Baja California Sur
23076,Del Sol,La Paz,Baja California Sur
23076,Popular Garza V,La Paz,Baja California Sur
23076,Las Águilas,La Paz,Baja California Sur
23076,Las Tunas,La Paz,Baja California Sur
23077,17 de Octubre,La Paz,Baja California Sur
23078,Libertad,La Paz,Baja California Sur
23078,Embotelladores 83,La Paz,Baja California Sur
23078,Unidad Donceles 28,La Paz,Baja California Sur
23078,Clemente Guillen,La Paz,Baja California Sur
23079,Las Garzas,La Paz,Baja California Sur
23079,Prensa Radio y TV,La Paz,Baja California Sur
23079,Unidad Domingo Carballo Félix,La Paz,Baja California Sur
23079,Rio Blanco,La Paz,Baja California Sur
23080,Agropecuaria,La Paz,Baja California Sur
23080,BANOBRAS,La Paz,Baja California Sur
23080,Agua Escondida,La Paz,Baja California Sur
23080,Fuerza Aérea,La Paz,Baja California Sur
23080,Sudcalifornia,La Paz,Baja California Sur
23080,Mezquitito,La Paz,Baja California Sur
23080,Mezquitito,La Paz,Baja California Sur
23080,Santa María,La Paz,Baja California Sur
23080,"El Calandrio I, II, III",La Paz,Baja California Sur
23080,8 de Octubre 1a Sección,La Paz,Baja California Sur
23080,Rinconada el Cardonal,La Paz,Baja California Sur
23080,Universitario,La Paz,Baja California Sur
23083,San Isidro Coto Residencial,La Paz,Baja California Sur
23083,"Solidaridad Mezquitito I, II",La Paz,Baja California Sur
23083,Misiones II,La Paz,Baja California Sur
23083,Misiones,La Paz,Baja California Sur
23083,San Fernando,La Paz,Baja California Sur
23083,El Mezquitito INVI,La Paz,Baja California Sur
23084,Península Sur,La Paz,Baja California Sur
23084,Vista Dorada,La Paz,Baja California Sur
23084,El Progreso,La Paz,Baja California Sur
23084,VIVAH El Progreso,La Paz,Baja California Sur
23084,La Cañada,La Paz,Baja California Sur
23084,El Dorado,La Paz,Baja California Sur
23084,Las Palmas,La Paz,Baja California Sur
23084,Terranova,La Paz,Baja California Sur
23084,La Estancia,La Paz,Baja California Sur
23084,Diana Laura,La Paz,Baja California Sur
23084,El Palmar II,La Paz,Baja California Sur
23084,Los Tabachines,La Paz,Baja California Sur
23084,Las Californias,La Paz,Baja California Sur
23084,Valle del Mezquite,La Paz,Baja California Sur
23084,Progreso,La Paz,Baja California Sur
23085,Los Bledales,La Paz,Baja California Sur
23085,San Miguel,La Paz,Baja California Sur
23085,Leonardo Rodriguez,La Paz,Baja California Sur
23085,Calandrio,La Paz,Baja California Sur
23085,La Cima Residencial,La Paz,Baja California Sur
23085,Azul Marino,La Paz,Baja California Sur
23085,Quintas San Patricio,La Paz,Baja California Sur
23085,San Rafael,La Paz,Baja California Sur
23085,Los Álamos,La Paz,Baja California Sur
23085,Paseos del Sol,La Paz,Baja California Sur
23085,Sector U.A.B.C.S.,La Paz,Baja California Sur
23085,Rinconada las Californias,La Paz,Baja California Sur
23085,Correcaminos,La Paz,Baja California Sur
23085,El Pescador,La Paz,Baja California Sur
23085,Las Américas,La Paz,Baja California Sur
23085,Paraíso del Sol,La Paz,Baja California Sur
23085,8 de Octubre 2a Sección,La Paz,Baja California Sur
23085,Miramar,La Paz,Baja California Sur
23085,Virreyes,La Paz,Baja California Sur
23085,Villas de San Lorenzo,La Paz,Baja California Sur
23085,San Miguel II,La Paz,Baja California Sur
23085,Brisas de las Olas,La Paz,Baja California Sur
23085,Coromuel,La Paz,Baja California Sur
23085,San Carlos III,La Paz,Baja California Sur
23085,Altezza Residencial,La Paz,Baja California Sur
23085,Altamira Residencial,La Paz,Baja California Sur
23085,Villas del Encanto,La Paz,Baja California Sur
23085,Arbolares,La Paz,Baja California Sur
23085,Santa Fe,La Paz,Baja California Sur
23086,Ángel Cesar Mendoza Aramburo,La Paz,Baja California Sur
23088,I.T.R.,La Paz,Baja California Sur
23088,Arcoiris II,La Paz,Baja California Sur
23088,Arcoiris III,La Paz,Baja California Sur
23088,Cola de la Ballena,La Paz,Baja California Sur
23088,El Zacatal,La Paz,Baja California Sur
23088,La Fuente,La Paz,Baja California Sur
23088,Arcoiris,La Paz,Baja California Sur
23088,Calafia,La Paz,Baja California Sur
23088,Real del Sol,La Paz,Baja California Sur
23088,Ampliación Ayuntamiento,La Paz,Baja California Sur
23088,Ayuntamiento,La Paz,Baja California Sur
23088,Agua Clara,La Paz,Baja California Sur
23088,Del Mar Residencial,La Paz,Baja California Sur
23088,Perla del Golfo,La Paz,Baja California Sur
23088,El Camino Real,La Paz,Baja California Sur
23089,El Palmar IV,La Paz,Baja California Sur
23089,Fuerza Aérea,La Paz,Baja California Sur
23089,El Palmar I,La Paz,Baja California Sur
23089,Zona Antiguo Aeropuerto,La Paz,Baja California Sur
23089,Villas de La Paz,La Paz,Baja California Sur
23089,Los Cardones,La Paz,Baja California Sur
23089,La Pasión C,La Paz,Baja California Sur
23089,La Pitahaya,La Paz,Baja California Sur
23089,Villas del Cortes,La Paz,Baja California Sur
23089,Parque Industrial,La Paz,Baja California Sur
23089,Olas Altas,La Paz,Baja California Sur
23089,El Cardoncito,La Paz,Baja California Sur
23090,Puesta del Sol,La Paz,Baja California Sur
23090,Tulipanes,La Paz,Baja California Sur
23090,Casa Blanca,La Paz,Baja California Sur
23090,Arcos del Sol I,La Paz,Baja California Sur
23090,Capullo,La Paz,Baja California Sur
23090,Atardeceres,La Paz,Baja California Sur
23090,San José,La Paz,Baja California Sur
23090,La Esperanza,La Paz,Baja California Sur
23090,La Esperanza 3,La Paz,Baja California Sur
23090,Benito Juárez,La Paz,Baja California Sur
23090,La Esperanza 2,La Paz,Baja California Sur
23090,San Antonio El Zacatal,La Paz,Baja California Sur
23090,Marina Sol,La Paz,Baja California Sur
23090,Inalapa,La Paz,Baja California Sur
23090,San Marino,La Paz,Baja California Sur
23090,Privadas del Sol,La Paz,Baja California Sur
